URL	Email	Inquiry Form URL	Company Name	Industry	HTTP Status	Robots Allowed	Last Crawled At	Crawl Status	Error Message																
https://www.club-sincerite.co.jp/			東京・表参道		200	TRUE	2025-12-10 14:47:56	success																	
http://www.platinum-celebrity.co.jp/			東京都港区のハイクラス特化の		200	TRUE	2025-12-10 14:48:00	success																	
https://1ns3q0w.uk.com/		https://1ns3q0w.uk.com/	Fi88 1ns3q0w © Cá Cược 5 Sao Tại Fi88.com +888K		200	TRUE	2025-12-10 14:48:05	success																	
https://www.excellence-aoyama.jp/			東京・青山のハイスペック・セレブ結婚相談所エクセレンス青山		200	TRUE	2025-12-10 14:48:10	success																	
https://www.liaison-pure.net/tokutei			特定商取引法の表示		200	TRUE	2025-12-10 14:48:18	success																	
https://www.aube-1122.co.jp/		https://www.aube-1122.co.jp/contact.html	結婚相談所オーブ｜東京杉並区と福島市で婚活のプロが全力で支援		200	TRUE	2025-12-10 14:48:26	success																	
http://www.lala-golf.com/			みんなで楽しく参加できるカジュアルゴルコン！		200	TRUE	2025-12-10 14:48:30	success																	
https://spread-i.com/			会社情報		200	TRUE	2025-12-10 14:48:51	success																	
http://petero.jp/			ペテロの涙　クリスチャン専門の		200	TRUE	2025-12-10 14:48:57	success																	
http://www.nkcad.co.jp/					200	TRUE	2025-12-10 14:48:58	success																	
http://www.ibelieve-ig.com/					0	TRUE	2025-12-10 14:49:05	error	Connection error: HTTPConnectionPool(host='www.ibelieve-ig.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.ibelieve-ig.com', port=80): Failed to resolve 'www.ibelieve-ig.com' ([Errno 11001] getaddrinfo failed)"))																
https://omiaipro.com/	omiaipro1@gmail.com		ラ・セレヴィーナ		200	TRUE	2025-12-10 14:49:16	success																	
https://marzcafe.com/	support@marzcafe.com		東京の		200	TRUE	2025-12-10 14:49:26	success																	
https://www.matrimonio-aoyama.com/		https://www.matrimonio-aoyama.com/contact/	東京のお見合い・結婚相談所なら駒込のマトリモーニオ青山		200	TRUE	2025-12-10 14:49:31	success																	
https://www.growing-trees.com/happytree/					0	TRUE	2025-12-10 14:49:45	error	Connection error: HTTPSConnectionPool(host='www.growing-trees.com', port=443): Max retries exceeded with url: /happytree/ (Caused by SSLError(SSLCertVerificationError(1, "[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.growing-trees.com'. (_ssl.c:1006)")))																
http://p-marriage.mouth-field.com					0	TRUE	2025-12-10 14:49:52	error	Connection error: HTTPConnectionPool(host='p-marriage.mouth-field.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='p-marriage.mouth-field.com', port=80): Failed to resolve 'p-marriage.mouth-field.com' ([Errno 11001] getaddrinfo failed)"))																
http://www.impreso.co.jp/					404	TRUE	2025-12-10 14:49:54	error	HTTP 404																
http://espc.jp/					0	TRUE	2025-12-10 14:50:01	error	Connection error: HTTPConnectionPool(host='espc.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='espc.jp', port=80): Failed to resolve 'espc.jp' ([Errno 11001] getaddrinfo failed)"))																
http://cda.in.net/	info@cda.in.net		株式会社セレブレディア		200	TRUE	2025-12-10 14:50:04	success																	
http://lcoode.com//					0	TRUE	2025-12-10 14:50:14	error	Connection error: HTTPConnectionPool(host='lcoode.com', port=80): Max retries exceeded with url: // (Caused by ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')))																
http://ttsv.web.fc2.com/index.html			© 株式会社ティティエス		200	TRUE	2025-12-10 14:50:18	success																	
https://www.kaiketsubank.com/			ゲーミングPCドットコム		200	TRUE	2025-12-10 14:50:26	success																	
https://kizuna-link.jp/					0	FALSE	2025-12-10 14:50:29	error	Robots.txt disallows crawling																
http://onet.rakuten.co.jp					0	TRUE	2025-12-10 14:50:35	error	Connection error: HTTPConnectionPool(host='onet.rakuten.co.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='onet.rakuten.co.jp', port=80): Failed to resolve 'onet.rakuten.co.jp' ([Errno 11001] getaddrinfo failed)"))																
http://www.e-kekkon.org/	info@e-kekkon.org	http://www.e-kekkon.org/contact.html	東京　自由が丘の結婚相談所（全国対応）		200	TRUE	2025-12-10 14:50:38	success																	
https://minorikai.co.jp/		https://minorikai.co.jp/	世田谷の結婚相談所【仲人型】なら「成婚率50%」みのり会		200	TRUE	2025-12-10 14:50:47	success																	
https://www.p-a.jp/		https://www.p-a.jp/knowledge/contact/	結婚相談所・婚活ならパートナーエージェント【成婚率No.1】		200	TRUE	2025-12-10 14:50:53	success																	
https://cleaty.co.jp/	contact@cleaty.co.jp	mailto:contact@cleaty.co.jp	クレアティー・		200	TRUE	2025-12-10 14:51:11	success																	
http://www.zenchuren.co.jp/					0	TRUE	2025-12-10 14:51:18	error	Connection error: HTTPConnectionPool(host='www.zenchuren.co.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.zenchuren.co.jp', port=80): Failed to resolve 'www.zenchuren.co.jp' ([Errno 11001] getaddrinfo failed)"))																
https://www.akanekai.co.jp/					200	TRUE	2025-12-10 14:51:27	success																	
https://www.mariage-age.com/		https://mariage-age.com/	新宿駅近くで定期面談		200	TRUE	2025-12-10 14:51:33	success																	
https://singlemother-support.co.jp/					0	TRUE	2025-12-10 14:51:39	error	Connection error: HTTPSConnectionPool(host='singlemother-support.co.jp', port=443): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPSConnection(host='singlemother-support.co.jp', port=443): Failed to resolve 'singlemother-support.co.jp' ([Errno 11001] getaddrinfo failed)"))																
http://www.kekkon-serenade.com					0	TRUE	2025-12-10 14:51:46	error	Connection error: HTTPConnectionPool(host='www.kekkon-serenade.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.kekkon-serenade.com', port=80): Failed to resolve 'www.kekkon-serenade.com' ([Errno 11001] getaddrinfo failed)"))																
http://www.k-tiara.co.jp/			横浜の結婚相談所 ティアラー		200	TRUE	2025-12-10 14:51:48	success																	
https://duo-bridal.com/		https://duo-bridal.com/contact/	DUO BRIDAL（デュオブライダル）		200	TRUE	2025-12-10 14:51:57	success																	
https://www.1rankue.com/	info@happycomecom.com	https://www.1rankue.com/form/oubo/	東京 恵比寿・銀座の結婚相談所ハッピーカムカム		200	TRUE	2025-12-10 14:52:02	success																	
http://www.recruit-zexy-navi.jp/			Recruit Zexy Navi Co., Ltd.		200	TRUE	2025-12-10 14:52:07	success																	
https://www.seishin.net/index.htm			医師・セレブとの		200	TRUE	2025-12-10 14:52:14	success																	
http://www.zwei.co.jp/					0	TRUE	2025-12-10 14:54:06	error	Request timeout: HTTPConnectionPool(host='www.zwei.co.jp', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPConnection(host='www.zwei.co.jp', port=80) at 0x16505495e90>, 'Connection to www.zwei.co.jp timed out. (connect timeout=30)'))																
https://www.sunmarie.co.jp/news/2023_11_30/		https://www.sunmarie.co.jp/contact/	「プライムマリッジ株式会社」事業譲受に関するお知らせ		200	TRUE	2025-12-10 14:54:10	success																	
http://www.royal-excellence.co.jp/			ロイヤルエクセレンス銀座		200	TRUE	2025-12-10 14:54:12	success																	
https://www.zelm.co.jp/		https://www.zelm.co.jp/	結婚相談所ブライダルゼルム【東京・銀座】		200	TRUE	2025-12-10 14:54:17	success																	
http://www.mariru.co.jp/	info@mariru.co.jp		結婚相談所 銀座 mariru		200	TRUE	2025-12-10 14:54:20	success																	
https://www.alphalife-marriage.co.jp/index.html			婚活のプロフェッショナル｜アルファライフ秋葉原、仙台、山形、千葉、大宮　安心の相談所をお探しの方に		200	TRUE	2025-12-10 14:54:30	success																	
http://www.jbc-kekkon.co.jp					0	TRUE	2025-12-10 14:54:38	error	Connection error: HTTPConnectionPool(host='www.jbc-kekkon.co.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.jbc-kekkon.co.jp', port=80): Failed to resolve 'www.jbc-kekkon.co.jp' ([Errno 11001] getaddrinfo failed)"))																
https://kjmate.com/		https://kjmate.com/	国際結婚タイのことならKJMにお任せ | 成婚実績500組以上！		200	TRUE	2025-12-10 14:54:53	success																	
https://withyoubridal.p-kit.com/					403	TRUE	2025-12-10 14:55:02	error	HTTP 403																
http://magnet-bridal.com/					0	TRUE	2025-12-10 14:55:08	error	Connection error: HTTPConnectionPool(host='magnet-bridal.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='magnet-bridal.com', port=80): Failed to resolve 'magnet-bridal.com' ([Errno 11001] getaddrinfo failed)"))																
http://la-bonheur.co.jp/#company		https://docs.google.com/forms/d/e/1FAIpQLScPbUtY9MO76OaxUndvsbClqL7h8v5t_T--sA5Cpk2aqoZneQ/viewform	幸せを感じられる社会を目指し、輝く女性を応援する横浜発の女性活躍支援企業		200	TRUE	2025-12-10 14:55:11	success																	
http://www.kokoroniegao.com/					0	TRUE	2025-12-10 14:55:18	error	Connection error: HTTPConnectionPool(host='www.kokoroniegao.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.kokoroniegao.com', port=80): Failed to resolve 'www.kokoroniegao.com' ([Errno 11001] getaddrinfo failed)"))																
https://marriageclub-wish.com/			結婚相談所ウィッシュ（東京・横浜）		200	TRUE	2025-12-10 14:55:23	success																	
http://www.uranainoyakata.jp/index.html					0	TRUE	2025-12-10 14:55:32	error	Connection error: HTTPConnectionPool(host='www.uranainoyakata.jp', port=80): Max retries exceeded with url: /index.html (Caused by NameResolutionError("HTTPConnection(host='www.uranainoyakata.jp', port=80): Failed to resolve 'www.uranainoyakata.jp' ([Errno 11001] getaddrinfo failed)"))																
http://www.swans-bridal.com/					0	FALSE	2025-12-10 14:55:34	error	Robots.txt disallows crawling																
http://mie-research.com/					0	TRUE	2025-12-10 14:55:40	error	Connection error: HTTPConnectionPool(host='mie-research.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='mie-research.com', port=80): Failed to resolve 'mie-research.com' ([Errno 11001] getaddrinfo failed)"))																
https://www.raim.ne.jp/	raim@raim.ne.jp	https://www.raim.ne.jp/p/search	来夢堂		200	TRUE	2025-12-10 14:55:48	success																	
http://bridal-shiga.com/		http://bridal-shiga.com/	カフカ ブライダル滋賀		200	TRUE	2025-12-10 14:55:53	success																	
http://www.ollie-net.com/deai/index.html	kyoto@ollie-net.com		オーリー京都滋賀シニアの		200	TRUE	2025-12-10 14:55:56	success																	
http://socio-kyoto.jp					0	TRUE	2025-12-10 14:56:02	error	Connection error: HTTPConnectionPool(host='socio-kyoto.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='socio-kyoto.jp', port=80): Failed to resolve 'socio-kyoto.jp' ([Errno 11001] getaddrinfo failed)"))																
http://www.marriage-network.net/index.html					0	TRUE	2025-12-10 14:56:09	error	Connection error: HTTPConnectionPool(host='www.marriage-network.net', port=80): Max retries exceeded with url: /index.html (Caused by NameResolutionError("HTTPConnection(host='www.marriage-network.net', port=80): Failed to resolve 'www.marriage-network.net' ([Errno 11001] getaddrinfo failed)"))																
http://www.bgy.co.jp/		http://www.bgy.co.jp/form.php	大阪・天王寺・阿倍野で地域密着型の結婚相談なら有限会社セブンローズ・ブライダルギャラリー邑（ゆ		200	TRUE	2025-12-10 14:56:13	success																	
https://www.e-akaneya.com/		https://www.e-akaneya.com/form	１年以内に		200	TRUE	2025-12-10 14:56:16	success																	
https://www.avenir2.jp/					0	FALSE	2025-12-10 14:56:37	error	Robots.txt disallows crawling																
http://www.bridal-toyonaka.jp/					0	FALSE	2025-12-10 14:56:39	error	Robots.txt disallows crawling																
http://universe-site.com/index.html					0	TRUE	2025-12-10 14:56:46	error	Connection error: HTTPConnectionPool(host='universe-site.com', port=80): Max retries exceeded with url: /index.html (Caused by NameResolutionError("HTTPConnection(host='universe-site.com', port=80): Failed to resolve 'universe-site.com' ([Errno 11001] getaddrinfo failed)"))																
http://www.saikyokokusai.co.jp/			国際結婚なら彩橋へ　中国をメインでご紹介		200	TRUE	2025-12-10 14:56:49	success																	
https://worldwedding.jp/		https://worldwedding.jp/contact/	TOPページ		200	TRUE	2025-12-10 14:56:58	success																	
https://jba-e.com/jba_jr/27013/index.html					404	TRUE	2025-12-10 14:57:07	error	HTTP 404																
https://bridal-eterna.com/		https://bridal-eterna.com/contact/	結婚相談所なら大阪の婚活をサポートする「エテルナ」		200	TRUE	2025-12-10 14:57:16	success																	
http://boolnetworks.com/index.html			株式会社ブールネットワークス		200	TRUE	2025-12-10 14:57:21	success																	
http://integral-japan.com/					404	TRUE	2025-12-10 14:57:24	error	HTTP 404																
http://leben.jp/					0	FALSE	2025-12-10 14:57:34	error	Robots.txt disallows crawling																
https://www.m-road.co.jp/			結婚相談所、大阪（事務局）、神戸、京都、関西で婚活するなら100％手作りのお世話の【エムロード】		200	TRUE	2025-12-10 14:57:40	success																	
https://www.kekkonjoho.net/			大阪・神戸の結婚相談所マリッヂサポート		200	TRUE	2025-12-10 14:57:46	success																	
https://kekkon-party.com/index.php		https://kekkon-party.com/index.html#form	RM婚活パーティー大阪｜エグゼクティブ（医師）婚活大阪		200	TRUE	2025-12-10 14:57:54	success																	
https://kekkon-osaka.com/		https://kekkon-osaka.com/party-contact/	HOME		200	TRUE	2025-12-10 14:58:03	success																	
http://emukon.com/index.html					404	TRUE	2025-12-10 14:58:07	error	HTTP 404																
https://www.koodivision.co.jp/		https://www.koodivision.co.jp/	ホームページ - 株式会社クーディビジョン		200	TRUE	2025-12-10 14:58:15	success																	
https://joykobe.jp/		https://joykobe.jp/contact/	トップページ		200	TRUE	2025-12-10 14:58:21	success																	
http://www.ccr.co.jp/index.html					401	TRUE	2025-12-10 14:58:48	error	HTTP 401																
http://teqlo.co.jp/					0	TRUE	2025-12-10 14:58:55	error	Connection error: HTTPConnectionPool(host='teqlo.co.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='teqlo.co.jp', port=80): Failed to resolve 'teqlo.co.jp' ([Errno 11001] getaddrinfo failed)"))																
http://oasis2.sakura.ne.jp/bella/index.html					0	TRUE	2025-12-10 14:59:01	error	Connection error: HTTPConnectionPool(host='oasis2.sakura.ne.jp', port=80): Max retries exceeded with url: /bella/index.html (Caused by NameResolutionError("HTTPConnection(host='oasis2.sakura.ne.jp', port=80): Failed to resolve 'oasis2.sakura.ne.jp' ([Errno 11001] getaddrinfo failed)"))																
http://www.misuzu-academy.co.jp/					0	TRUE	2025-12-10 14:59:08	error	Connection error: HTTPConnectionPool(host='www.misuzu-academy.co.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.misuzu-academy.co.jp', port=80): Failed to resolve 'www.misuzu-academy.co.jp' ([Errno 11001] getaddrinfo failed)"))																
http://nosrevesbridal.com/					0	TRUE	2025-12-10 14:59:14	error	Connection error: HTTPConnectionPool(host='nosrevesbridal.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='nosrevesbridal.com', port=80): Failed to resolve 'nosrevesbridal.com' ([Errno 11001] getaddrinfo failed)"))																
http://braconsa.co.jp/					403	TRUE	2025-12-10 14:59:16	error	HTTP 403																
http://www.ai-zen.com/					200	TRUE	2025-12-10 14:59:20	success																	
https://www.mms-wakayama.com/		https://www.mms-wakayama.com/contact.html	有限会社エムエムサービス		200	TRUE	2025-12-10 14:59:27	success																	
http://www.jubre-kurume.com/					0	TRUE	2025-12-10 14:59:33	error	Connection error: HTTPConnectionPool(host='www.jubre-kurume.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.jubre-kurume.com', port=80): Failed to resolve 'www.jubre-kurume.com' ([Errno 11001] getaddrinfo failed)"))																
http://nrtltd.co.jp/			有限会社エヌアールティー		200	TRUE	2025-12-10 14:59:36	success																	
https://www.q-marry.com/					0	FALSE	2025-12-10 14:59:38	error	Robots.txt disallows crawling																
https://www.en-counter.co					0	TRUE	2025-12-10 14:59:59	error	Connection error: HTTPSConnectionPool(host='creative.manna-verse.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPSConnection(host='creative.manna-verse.com', port=443): Failed to resolve 'creative.manna-verse.com' ([Errno 11001] getaddrinfo failed)"))																
http://www.global-kyusyu.com/index.php		http://www.global-kyusyu.com/contact.php	九州地方で姓名鑑定を取り入れた開運印のご相談なら株式会社グローバル九州へ		200	TRUE	2025-12-10 15:00:02	success																	
https://www.p-star.co.jp/			バラード		200	TRUE	2025-12-10 15:00:08	success																	
http://juunnoheya.com/?fbclid=IwAR20ODe2rGDdjVBlVOyqak5TZCCHSp-DHIItOXJxP63HK7E5Vp4pEm5smGQ					0	FALSE	2025-12-10 15:00:09	error	Robots.txt disallows crawling																
http://www.cafemaruco.jp					0	TRUE	2025-12-10 15:00:16	error	Connection error: HTTPConnectionPool(host='www.cafemaruco.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.cafemaruco.jp', port=80): Failed to resolve 'www.cafemaruco.jp' ([Errno 11001] getaddrinfo failed)"))																
http://hotel-valentine.jp/					200	TRUE	2025-12-10 15:00:42	success																	
http://cheer-s.com/index.html					404	TRUE	2025-12-10 15:00:51	error	HTTP 404																
https://www.net-f.jp/		https://www.net-f.jp/contact/	Net femme ネットファム株式会社－フランス・パリ ビジネス＆各種デザイン製作－		200	TRUE	2025-12-10 15:01:01	success																	
http://www.pc-sos.co.jp/			有限会社　エフアールエス		200	TRUE	2025-12-10 15:01:04	success																	
http://www.liebe-net.jp/					403	TRUE	2025-12-10 15:01:08	error	HTTP 403																
http://producehiroshima.com/					0	TRUE	2025-12-10 15:01:14	error	Connection error: HTTPConnectionPool(host='producehiroshima.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='producehiroshima.com', port=80): Failed to resolve 'producehiroshima.com' ([Errno 11001] getaddrinfo failed)"))																
http://www.nouvelle-vague.co.jp/					0	FALSE	2025-12-10 15:01:17	error	Robots.txt disallows crawling																
http://www.bs-vita.com/					0	TRUE	2025-12-10 15:01:24	error	Connection error: HTTPConnectionPool(host='www.bs-vita.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.bs-vita.com', port=80): Failed to resolve 'www.bs-vita.com' ([Errno 11001] getaddrinfo failed)"))																
http://tomorrowclub.co.jp/	info@tomorrowclub.co.jp	http://tomorrowclub.co.jp/contact.html	TOP		200	TRUE	2025-12-10 15:01:36	success																	
http://www.joint-bridal.com/service.html					0	TRUE	2025-12-10 15:01:43	error	Connection error: HTTPConnectionPool(host='www.joint-bridal.com', port=80): Max retries exceeded with url: /service.html (Caused by NameResolutionError("HTTPConnection(host='www.joint-bridal.com', port=80): Failed to resolve 'www.joint-bridal.com' ([Errno 11001] getaddrinfo failed)"))																
http://rakka.xsrv.jp/			山口県下関市で法務・リフォーム・フェイシャルエステ・ブランド、古着販売・を経営している会社です。		200	TRUE	2025-12-10 15:01:48	success																	
http://www.fujigen.com/index.html	fujigen@fujigen.com	http://www.fujigen.com/contact.html	有限会社ふじげん		200	TRUE	2025-12-10 15:01:51	success																	
http://www.happytamago.com/					0	TRUE	2025-12-10 15:01:58	error	Connection error: HTTPConnectionPool(host='www.happytamago.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.happytamago.com', port=80): Failed to resolve 'www.happytamago.com' ([Errno 11001] getaddrinfo failed)"))																
https://www.bridal-believe.co.jp					0	TRUE	2025-12-10 15:02:04	error	Connection error: HTTPSConnectionPool(host='www.bridal-believe.co.jp', port=443): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPSConnection(host='www.bridal-believe.co.jp', port=443): Failed to resolve 'www.bridal-believe.co.jp' ([Errno 11001] getaddrinfo failed)"))																
http://mj-brain.com/	info@mj-brain.com	http://mj-brain.com/contact/	北海道・札幌のウェディング・ブライダル・コンサルティング企業		200	TRUE	2025-12-10 15:02:09	success																	
http://benriya-himawari.com/			ブログ		200	TRUE	2025-12-10 15:02:20	success																	
http://www.tmis.jp/index.html					0	TRUE	2025-12-10 15:02:26	error	Connection error: HTTPConnectionPool(host='www.tmis.jp', port=80): Max retries exceeded with url: /index.html (Caused by NameResolutionError("HTTPConnection(host='www.tmis.jp', port=80): Failed to resolve 'www.tmis.jp' ([Errno 11001] getaddrinfo failed)"))																
https://www.mpartners.jp/		https://www.mpartners.jp/contact/	結婚相談所マリッジ（旧マリッジパートナーズ）【ご成婚実績最優秀賞】		200	TRUE	2025-12-10 15:02:37	success																	
http://www.tantei-sendai.com/index.html					403	TRUE	2025-12-10 15:02:38	error	HTTP 403																
http://www.k-eyeheart.jp/					0	TRUE	2025-12-10 15:02:44	error	Connection error: HTTPConnectionPool(host='www.k-eyeheart.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.k-eyeheart.jp', port=80): Failed to resolve 'www.k-eyeheart.jp' ([Errno 11001] getaddrinfo failed)"))																
https://iyataka.co.jp/			イヤタカグループ		200	TRUE	2025-12-10 15:02:56	success																	
http://www.ja-life.co.jp/					0	TRUE	2025-12-10 15:03:55	error	Connection error: HTTPConnectionPool(host='www.ja-life.co.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.ja-life.co.jp', port=80): Failed to resolve 'www.ja-life.co.jp' ([Errno 11002] getaddrinfo failed)"))																
https://www.ec-access.com:/	info@ec-access.com		婚活パーティー、街コンはイベントクラブアクセス | イベントクラブアクセス		200	TRUE	2025-12-10 15:04:00	success																	
http://springgarden-web.com/					0	TRUE	2025-12-10 15:04:07	error	Connection error: HTTPConnectionPool(host='springgarden-web.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='springgarden-web.com', port=80): Failed to resolve 'springgarden-web.com' ([Errno 11001] getaddrinfo failed)"))																
http://kodamaminami.com/					0	TRUE	2025-12-10 15:04:13	error	Connection error: HTTPConnectionPool(host='kodamaminami.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='kodamaminami.com', port=80): Failed to resolve 'kodamaminami.com' ([Errno 11001] getaddrinfo failed)"))																
http://www.total-work.biz/index.html					0	TRUE	2025-12-10 15:04:20	error	Connection error: HTTPConnectionPool(host='www.total-work.biz', port=80): Max retries exceeded with url: /index.html (Caused by NameResolutionError("HTTPConnection(host='www.total-work.biz', port=80): Failed to resolve 'www.total-work.biz' ([Errno 11001] getaddrinfo failed)"))																
http://kokusai-kekkon.biz/					0	TRUE	2025-12-10 15:05:23	error	Connection error: HTTPConnectionPool(host='kokusai-kekkon.biz', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='kokusai-kekkon.biz', port=80): Failed to resolve 'kokusai-kekkon.biz' ([Errno 11001] getaddrinfo failed)"))																
http://chapelroad.jp/index.html					0	TRUE	2025-12-10 15:05:29	error	Connection error: HTTPConnectionPool(host='chapelroad.jp', port=80): Max retries exceeded with url: /index.html (Caused by NameResolutionError("HTTPConnection(host='chapelroad.jp', port=80): Failed to resolve 'chapelroad.jp' ([Errno 11001] getaddrinfo failed)"))																
https://www.grandhotel-hakusan.jp/					0	TRUE	2025-12-10 15:05:36	error	Connection error: HTTPSConnectionPool(host='www.grandhotel-hakusan.jp', port=443): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPSConnection(host='www.grandhotel-hakusan.jp', port=443): Failed to resolve 'www.grandhotel-hakusan.jp' ([Errno 11001] getaddrinfo failed)"))																
https://konkatsu-madoguchi.com/			ć•äąāŐĎčĆŻ		200	TRUE	2025-12-10 15:05:40	success																	
https://access-info.jp/			アクセス情報株式会社		200	TRUE	2025-12-10 15:05:54	success																	
https://marriage-stage.com					0	TRUE	2025-12-10 15:06:01	error	Connection error: HTTPSConnectionPool(host='marriage-stage.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPSConnection(host='marriage-stage.com', port=443): Failed to resolve 'marriage-stage.com' ([Errno 11001] getaddrinfo failed)"))																
https://www.j-style77.com/		https://www.j-style77.com/information/	軽井沢 アルバイト J-STYLE		200	TRUE	2025-12-10 15:06:15	success																	
http://www6.ueda.ne.jp/~fine/			株式会社ファイン		200	TRUE	2025-12-10 15:06:19	success																	
http://www.heian-mimaki.jp/					0	TRUE	2025-12-10 15:06:37	error	Connection error: HTTPConnectionPool(host='www.heian-mimaki.jp', port=80): Max retries exceeded with url: / (Caused by NewConnectionError("HTTPConnection(host='www.heian-mimaki.jp', port=80): Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it"))																
http://www.matsuibraidal.net/			愛知・岐阜・三重の結婚相談所まついブライダル　結婚相談・お見合いパーティーによる出会いをサポートします。		200	TRUE	2025-12-10 15:06:41	success																	
https://h-bird.net/		https://h-bird.net/#wpcf7-f3930-p5381-o1	Ś≤źťėú ÁĶźŚ©öÁõłŤęáśČÄ „ÉŹ„Éü„É≥„āį„Éź„Éľ„ÉČ		200	TRUE	2025-12-10 15:06:49	success																	
https://www.lifedesign888.com/index.html		https://www.lifedesign888.com/contact/index.html	あなたの生き方・進む方法をサポートしています。ライフデザイン株式会社		200	TRUE	2025-12-10 15:06:56	success																	
https://www.dearwoman.net/			Dear Woman		200	TRUE	2025-12-10 15:07:18	success																	
https://www.groove-fp.com/		https://www.groove-fp.com/contact/	株式会社グルーヴ		200	TRUE	2025-12-10 15:07:23	success																	
http://ic-lionheart.com/index.php?FrontPage					0	FALSE	2025-12-10 15:07:24	error	Robots.txt disallows crawling																
https://humantech.info/		https://humantech.info/contact/	Human Tech		200	TRUE	2025-12-10 15:07:32	success																	
http://lifepartners-inc.jp/					0	TRUE	2025-12-10 15:08:11	error	Connection error: HTTPConnectionPool(host='lifepartners-inc.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='lifepartners-inc.jp', port=80): Failed to resolve 'lifepartners-inc.jp' ([Errno 11002] getaddrinfo failed)"))																
https://www.cosmosp.com/		https://www.cosmosp.com/contact/	結婚相談所 コスモスプリマリエ|名古屋・安城・浜松の結婚相談所		200	TRUE	2025-12-10 15:08:17	success																	
http://www.pita-com.jp/					0	TRUE	2025-12-10 15:09:21	error	Connection error: HTTPConnectionPool(host='www.pita-com.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.pita-com.jp', port=80): Failed to resolve 'www.pita-com.jp' ([Errno 11001] getaddrinfo failed)"))																
https://blanche-nagoya.jp/			名古屋の結婚相談所 ブランシェ		200	TRUE	2025-12-10 15:09:34	success																	
http://www.kekkon-style.jp/		http://www.kekkon-style.jp/contact-form/	【2025年最新】全国のおすすめ		200	TRUE	2025-12-10 15:09:37	success																	
https://www.fa-en.jp/		https://www.fa-en.jp/ContactInformation/	名古屋の		200	TRUE	2025-12-10 15:09:43	success																	
http://www.m-sinen.jp/					0	TRUE	2025-12-10 15:09:50	error	Connection error: HTTPConnectionPool(host='www.m-sinen.jp', port=80): Max retries exceeded with url: / (Caused by NameResolutionError("HTTPConnection(host='www.m-sinen.jp', port=80): Failed to resolve 'www.m-sinen.jp' ([Errno 11001] getaddrinfo failed)"))																
https://www.giurare-kekkon.com/		https://www.giurare-kekkon.com/search.php	結婚はする？しない？幸せになりたい女性のための恋愛相談コラム【ジュラーレ】		200	TRUE	2025-12-10 15:09:59	success																	
https://amouche.jp/		https://amouche.jp/contact-us/	結婚相談所アモーシェ		200	TRUE	2025-12-10 15:10:12	success																	
